type,id,attributes,relationships
Extracted_Info,d8260638-d01c-4b5b-ad18-cbb67cff8f6c,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The use of modern sensitive magnetometric equipment makes possible to improve the detection efficiency of deeply buried iron objects to a high level that provides detection in very difficult conditions (large depth in the ground or underwater, rough terrain, large magnetic field gradient). We present a multi-channel magnetic gradiometer system based on the absolute nuclear precession sensor POS with RS232 port developed and produced in UrFU QMLab. Its measurement principle is based on the Overhauser dynamic nuclear polarization effect. We describe the basic principles of the multi-channel measuring system design, the choice of sensor number and location. We use a special measurement synchronization technology when the process starts by a command transferred by a common (integrated) RS232 port control wire and the measurement results from each channel are received individually, which allows to increase the number of channels. Experiments reveal the characteristics of magnetic field anomalies of model objects. The processing software includes an unit for automated search of the objects parameters.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Multichannel Magnetometry to Search for Technogenic Iron Objects in Covering Environments', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.968948', 'updated_at': '2021-06-07T23:13:46.968958'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '01ba2e82-e2a5-4182-b31b-40e5413abef8'}}}"
Extracted_Info,bfe68ef7-08ba-45ba-8c6e-192ff8db4c74,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Changelessly mud volcano refers to bulganakskoie type with the constant mode of eruption and irregular placement of griffins and Salz. The volcano is located in the core of the Tobechik anticline, the axis of which, presumably, sinks under the bottom of the Tobechik lake and extends to the NORTH. In order to assess the possibility of using non-seismic geophysical methods in the study of such geological formations, a set of ground-based geophysical studies was performed on the South shore of lake Tobechik, including electrotomography (ERT), the natural electric field (SP) method, surface water resistivity, area survey of the magnetic field, kappametry, profile observations of gravity field anomalies, radiometry, registration of emanations, thermometry and petrophysical modeling of resistivity. Based on the results of ground-based geophysical studies, the studied profiles make it possible to understand the structure of the Chongelek mud volcano, which is consistent with the geological concepts of the structure of such objects. Given a more dense network of observations, involving research in the lake area and aerial photography of the area using UAVs, we can talk about the possibility of studying the structure of such phenomena using non-seismic methods.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Geophysical Survey of a Mud Volcano Chongeleksky', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.909166', 'updated_at': '2021-06-07T23:13:46.909175'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'd9bf035d-5604-47be-a5bd-c447e9416767'}}}"
Extracted_Info,440a4e81-ee4f-413c-8a00-317f04fee912,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The practice of large diamond mining enterprises shows that the presence of cracks filled with ice in the overburden rock mass complicates the efficiency of drilling and blasting operations. Currently, various geophysical methods are used to detect cracks, so for studying at shallow depths (up to 30 m), it is possible to use the GPR method. Physical modeling of GPR sounding of a rock mass with a crack filled with ice was performed to develop criteria for identifying cracks in permafrost rocks using the method of GPR.As a result, radargrams were obtained, on which contrasting electrophysical boundaries, reflecting the structure of the model, were clearly traced. A frequency analysis of GPR signals was performed, on the basis of which spectral signs of detecting a crack filled with ice in a rock mass were established, changes in the axes of synphase of GPR signals reflected from the lower and upper boundaries of the ice were detected, the shape of the Fourier spectrum of the GPR tracing received in ice was determined and in sand. On the basis of the established criteria, an approbation of crack detection at the “Mayat” diamond placer deposit is presented.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'GPR Studies of Overburden Rocks With a Crack Filled With Ice During the Development of Alluvial Diamond Deposits in Yakutia', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.848121', 'updated_at': '2021-06-07T23:13:46.848131'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '9f53d470-aab3-4489-9bed-25b34bd9f840'}}}"
Extracted_Info,b1a2256a-078a-4df4-b0a4-01e61b5999b0,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'This article is dedicated to analysis of multi-level magnetic survey s data conducted on one of the test areas of gas pipeline network. The main task of the research is development of optimal technique and evaluate the practical possibility of low-altitude aerial magnetic survey with UAV when solving the problems of searching and localization of various types of iron-containing technogenic linear objects. Two types of measurements were performed: ground magnetic survey at a height of 2 meters (the height of the sensor) above the ground and aeromagnetic survey using a quadrocopter carrier at heights of 5 meters and 20 meters. Aeromagnetic survey was carried out according to the new technology of low-altitude surveys using the GEOSCAN 401 aeromagnetic complex, based on a quadrocopter and a quantum magnetometer. According to the research results, all existing underground communications (pipelines, wells) were identified, their depth was determined, and optimal parameters of magnetic survey were developed for searching of underground industrial object.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Multilevel magnetic survey with UAVs to study linear industrial objects', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.793200', 'updated_at': '2021-06-07T23:13:46.793210'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '906a92c9-daee-462b-8b00-a230286f1817'}}}"
Extracted_Info,ddc4a2f5-d478-4ab1-a27e-3625d2a9d296,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The results of integrated geophysical methods application in the LS-epithermal gold deposit are presented. The work was performed in the period from 2013–2019 in Chukotka. The applied methods include gravimetric surveying, magnetic surveying, audiomagnetotelluric sounding (AMT), resistivity and induced polarization method in the frequency domain (VES-VP). The results are compared with the geology and the section of the distribution of secondary rocks alterations. Zones of increased polarizability are proposed to be used as a geophysical criterion for the presence of LS-epithermal gold-bearing veins. A technology for separating the types of secondary rocks alterations according to geophysical data is proposed.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Using Geophysical Methods to Separate the Types of Secondary Rock Alterations in the Exploration of LS-Epithermal Gold Deposits', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.733207', 'updated_at': '2021-06-07T23:13:46.733218'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '7616054c-62e7-479b-82c7-00af5b35cd72'}}}"
Extracted_Info,2d3762fc-0102-44e3-87fc-4c2752b43a60,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The results of studies based on seismic-density sections along the profiles of the DSS of the Pre-Ural border structure (zone) between the East European platform and the Ural fold system are presented. This structure, which corresponds to the Pre-Ural marginal trough of Perm age in most of the Ural region, has anomalous properties of the deep structure of the upper part of the lithosphere and is an independent unit. It is shown that the Pre-Ural structure and the Aral-Murgab megazone isolated in the western part of Central Asia have some common properties of the deep structure. Therefore, they can be combined into one sub-meridional Pre-Ural-Aral-Murgab megazone, which separates ancient platforms and geological structures with different types of development.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Pre-Ural Border Structure: Features of the Deep Structure and Oil and Gas', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.667411', 'updated_at': '2021-06-07T23:13:46.667421'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'df257429-a5b6-43d4-91e9-2c382a89f2a9'}}}"
Extracted_Info,6eecd2ab-a3cb-412f-9b5c-6555a628b9f2,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The study was focused on determining of shape and thickness of unconsolidated deposits layer inside karst caves using electrical resistivity tomography (ERT). Such data has high importance for searching of promising areas for archaeological excavations. The study was conducted in three caves - Selungur (Kyrgyzstan), Chagyrskaya and Strashnaya (Altay, Russia). ERT method was applied in pole-dipole array variant. Distance between the electrodes was 0.2 or 1 m depending on required depth. General structures of sediment layers were determined and important features were detected in considered caves. Inside Chagyrskaya cave sediments an anomaly related to limestone block was detected with ERT and verified with a pit. Sediments in lateral gallery have insignificant depth which does not exceed 0.3 m. In Strashnaya cave where 10 m of sediments were already excavated before, a rest of their depth was estimated as 3 m according to ERT data. Model of sedimentary layer in Selungur cave based on ERT data was successfully verified with drilling: geophysics allowed not only detect sedimentary layer depth but also discriminate detrital rock from bedrock and localize separate large rock fragments.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'The Study of Paleolithic Monuments in Karst Caves by Electrotomography', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.608056', 'updated_at': '2021-06-07T23:13:46.608068'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '762ba7df-ba1c-450a-aeb2-5b79b7f2727d'}}}"
Extracted_Info,11d5df79-8ac8-4f56-8cac-c5bc3b256602,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The report is devoted to the study of archaeological sites with a complex of geophysical methods. The main task is to search and map the destroyed burial mounds and soil burial grounds.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'The Experience of Using Archaeological Geophysics in the Study of the Burial Complex of the 9th-10th Centuries on the Territory of the Central Settlement of the Gnezdovsky Archaeological Complex', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.533802', 'updated_at': '2021-06-07T23:13:46.533814'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'bdeb58ba-696f-4c4e-bfde-4c925e4f2e1f'}}}"
Extracted_Info,f3a6345e-cb9c-4974-aef8-b6910d0463e2,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The statistical transformation methods of the magnetic field to determine the sources morphology of magnetic anomalies are considered. Examples of the differentiation of target anomalies and anomalies associated with “magnetic debris” are given.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Statistical Differentiation of Technogenic Magnetic Anomalies', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.455732', 'updated_at': '2021-06-07T23:13:46.455743'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '41b7e60f-52c7-4345-97e6-28ee79400795'}}}"
Extracted_Info,d0aa3fc3-0ba8-4f89-a31a-42821d7c955b,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The experience of automatic detection of cavity according to GPR data in building structures using digital signal and image processing techniques is given. Efficiency and prospects of practical application of automation in processing of GPR data for detection of dangerous man-made processes taking place in structures of transport structures, such as highways and railways, are assessed.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Automatic cavity detection in building structures according to GPR data', 'CONFERENCE_NAME': 'Engineering and Mining Geophysics 2020', 'CONFERENCE_LOCATION': 'Perm, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.375997', 'updated_at': '2021-06-07T23:13:46.376010'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'a5e90bd4-1199-4ac9-851b-64e1e8e899a2'}}}"
Extracted_Info,562edf1a-aa86-4a8f-8f6c-d439fa0df114,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'New field technology for studying anisotropy of hydraulic properties in fractured rocks on azimuthal SP measurements, developed by D.N. Wishart and L. Slater, is considered and used to study water filtration in loose grain sediments of river floodplain. Azimuthal SP diagrams allow finding direction of groundwater filtration and can add to traditional azimuthal resistivity survey', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Study of the anisotropy of hydraulic conductivity using azimuthal measurements in the natural field method', 'CONFERENCE_NAME': '8th EAGE International Scientific and Practical Conference and Exhibition on Engineering and Mining Geophysics 2012', 'CONFERENCE_LOCATION': 'Gelendzhik, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.271857', 'updated_at': '2021-06-07T23:13:46.271870'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'dda84789-768f-4c12-9042-d27e72154812'}}}"
Extracted_Info,bfc16eb1-a999-4a71-a88e-004f4e4981c0,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'New field technology for studying anisotropy of hydraulic properties in fractured rocks on azimuthal SP measurements, developed by D.N. Wishart and L. Slater, is considered and used to study water filtration in loose grain sediments of river floodplain. Azimuthal SP diagrams allow finding direction of groundwater filtration and can add to traditional azimuthal resistivity survey', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'The difference between the results of galvanic and inductive methods on the example of DIP and BIEP', 'CONFERENCE_NAME': '8th EAGE International Scientific and Practical Conference and Exhibition on Engineering and Mining Geophysics 2012', 'CONFERENCE_LOCATION': 'Gelendzhik, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.189790', 'updated_at': '2021-06-07T23:13:46.189803'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '34674130-b0a4-4b52-8ab2-c8afe2b16390'}}}"
Extracted_Info,a90a3c2b-8103-45f6-bbac-e35dcca88dbe,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'A standing wave field, different from other waves by coherence property in time, is always formed in closed spaces and stratified media. Extraction of standing waves per se from recorded wave fields on filtering basis by coherence in time and conversion of nonsimultaneous observations in simultaneous standing waves records in studied objects forms the basis of standing wave method.  The method performs well in study of self-induced vibrations of buildings and constructions. The maps of amplitudes and phases of standing waves in set of natural frequencies, derived with given detail and accuracy, characterize an object in full and allow to determine not only its seismic stability, but realize a diagnostics of physical state at a level of constructional elements.  In seismic microzoning the standing wave method performs well as direct researchmethod of resonant properties of section. Realizing a selection of standing waves in property of coherence in time, a standing wave field is separated in upper part of section and segregated on layer resonance. As a result we have a set of section natural frequencies and maps of vibration amplification on each of frequencies. On the basis of maps of standing wave phases a resonance type is simply set. The resonances, formed as multiples between horizontal boundaries, have the same close phase on area, whereas in lenses and block mediums horizontal resonances may appear characterized by banded change of areal phase.  Combination of high-accuracy study of resonant properties of areas and buildings provides a new echelon of accuracy in seismic risk assessment.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Standing wave method in engineering seismology', 'CONFERENCE_NAME': '8th EAGE International Scientific and Practical Conference and Exhibition on Engineering and Mining Geophysics 2012', 'CONFERENCE_LOCATION': 'Gelendzhik, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.126356', 'updated_at': '2021-06-07T23:13:46.126366'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '7ea42d78-014c-452e-9b99-e24bbdae63af'}}}"
Extracted_Info,92f1928d-8ec3-4316-856e-d20be86aa6e1,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Some regularities of clay soils deformation behavior in small-strain range (10-5 - 10-4) are presented based of consolidated drained triaxial tests. Both usual and local sensors were used for measurements of strains and pore pressure. The presented data demonstrate sufficient differencies between total and local strains at the same stage of loading as well as the influence of strain rate', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Peculiarities of deformability of clay soils in the range of small deformations', 'CONFERENCE_NAME': '8th EAGE International Scientific and Practical Conference and Exhibition on Engineering and Mining Geophysics 2012', 'CONFERENCE_LOCATION': 'Gelendzhik, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.067003', 'updated_at': '2021-06-07T23:13:46.067015'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'f263276a-7a96-4d28-b598-22b5cb18b1f8'}}}"
Extracted_Info,ebf31f04-145b-4747-903b-5594a363de43,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The main advantages of telemetry seismic recording systems in engineering and geophysical studies', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'The main advantages of telemetric recording seismic systems in engineering and geophysical research', 'CONFERENCE_NAME': '8th EAGE International Scientific and Practical Conference and Exhibition on Engineering and Mining Geophysics 2012', 'CONFERENCE_LOCATION': 'Gelendzhik, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:46.000463', 'updated_at': '2021-06-07T23:13:46.000473'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '41abec81-dcc6-458b-9137-fb7210dd86c7'}}}"
Extracted_Info,48b63c64-eb2a-4086-b930-596be4da37c1,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'In shallow geoelectrics, non-contact, inductive methods in harmonic or pulsed mode are widely used. However, if a detailed three-dimensional reconstruction of the medium is required, then grounded multi-electrode systems with direct current are used. We will use the terms TE and TM fields, and in this terminology, loop installations are the essence of the application of a TE field, and in multi-electrode systems, a constant TM field is used. The variable TM field is not easy to use. In an arbitrary grounded installation, the TM field is always inferior to the TE polarization. However, it is possible to configure the supply system in such a way that the TE-field is suppressed. The method is called vertical current sensing (VEC), and here its shallow (first tens of meters) application is considered. Three episodes are offered to the attention of the scientific community. One is to present the results of practical work in Yakutia at facilities such as ""pipes"". The second is related to an earlier study of the possibility of VEC to determine the presence and geometry of underground voids of the ""underground passage"" type. The third is the modeling results for shallow (near-bottom) electrical exploration in the deep sea ', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Shallow sounding by vertical currents', 'CONFERENCE_NAME': '9th EAGE International Scientific and Practical Conference and Exhibition on Engineering and Mining Geophysics', 'CONFERENCE_LOCATION': 'Gelendzhik, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.936030', 'updated_at': '2021-06-07T23:13:45.936041'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '1b515e7f-229b-44c8-acec-efe777ba26aa'}}}"
Extracted_Info,4aaaf08d-2072-4024-8cf6-c4a59527ae43,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Recently, due to the fact that the growth of coastal cities leads to an increase in wastewater volumes, the construction of new deep-water branches is required, which, in turn, requires the study of the coastal zone in order to detect underwater objects that impede the laying of pipes. The article describes the successful experience of using side-scan sonar in solving such problems ', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Search for underwater objects using the GLBO method', 'CONFERENCE_NAME': '9th EAGE International Scientific and Practical Conference and Exhibition on Engineering and Mining Geophysics', 'CONFERENCE_LOCATION': 'Gelendzhik, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.872008', 'updated_at': '2021-06-07T23:13:45.872019'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'f1c7d052-ea6a-45a1-9fa2-3178bb159528'}}}"
Extracted_Info,6ef8dd24-0180-47d4-b22c-c4ae59403043,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The horizontal anisotropy of the geoelectric section usually did not attract the attentiojn of geophysicists and was considered as a secondary parameter. Often, due to the use of axially symmetric systems of electromagnetic sounding, its investigations in this case is fundamentally impossible.However, a number of recent studies have shown that horizontal anisotropy of rock s physical properties is an important indicator of tangential tectonic stresses. To quantify the effect of anisotropy on the MTS data using a 2-dimensional modeling program, a series of theoretical calculations was carried out. Two versions of the models were considered: macro- and microanisotropic. The calculations showed that the MTZ curves are sensitive to the influence of horizontal anisotropy of the geoelectric section. But taking into account the significant influence of near-surface inhomogeneities on the MTS curves, it should be determined that the assessment of horizontal anisotropy by the TEM - MTS complex is possible only for deposits of the oversalt complex.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Capabilities of Electromagnetic Soundings in the Study of Horizontal Anisotropy of Electrical Conductivity', 'CONFERENCE_NAME': 'GeoBaikal 2020', 'CONFERENCE_LOCATION': 'Irkutsk, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.804730', 'updated_at': '2021-06-07T23:13:45.804754'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '46f9838f-a6af-421a-a31c-a30f3c3c5cde'}}}"
Extracted_Info,d6eab36b-94f4-4bdd-938d-1da735575ea4,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The purpose of this work is to analyze the results and assess the capabilities of geophysical methods in the area of the Chernorud practice base. Recent decades have been marked by the formation of a new direction in applied earth sciences - archaeo-geophysics. The use of geophysical methods has proved particularly effective in the early, reconnaissance stages of archaeological research. Archaeological excavations are very labour-intensive, without the use of geophysics. Therefore, based on the above, archaeologists are very interested in using geophysical methods to replace continuous excavations with selective ones. A task has been set: to analyze the results of the work already carried out with the help of magneto-exploration methods and electrotomography in the area of Barun Hal II.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Geophysical Research Results of Archaeological Sites on The Site of Barun-Hal II in The Baikal Region', 'CONFERENCE_NAME': 'GeoBaikal 2020', 'CONFERENCE_LOCATION': 'Irkutsk, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.738684', 'updated_at': '2021-06-07T23:13:45.738695'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '9c5ebade-6918-41ab-b6f1-cbf9b562209f'}}}"
Extracted_Info,f47e4891-538d-4373-8d45-f54735d7f9c2,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'One of the main tasks of oil companies in recent years is the optimization of geological exploration in order to reduce the time required to bring fields into development, on the one hand, and to minimize expenses, on the other. To put the field into operation, it is necessary to create a geological model , in accordance with which the technological development scheme is formed. The paper considers the main aspects of setting up a suite of geological and geophysical studies at all stages of prospecting and exploration of oil and gas fields. An economic assessment of electromagnetic studies application is also proposed.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Some aspects of electromagnetic and seismic surveys joint application for oil and gas exploration', 'CONFERENCE_NAME': 'GeoBaikal 2020', 'CONFERENCE_LOCATION': 'Irkutsk, Russia'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.681206', 'updated_at': '2021-06-07T23:13:45.681218'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'dd6f673b-8383-4774-8c34-3809d030fd76'}}}"
Extracted_Info,06a5cbc6-ef7b-4fc6-8852-0d3a53df42c5,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Implementation of the CO2-solubility model of ', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'CO2 Handling in Binary Geothermal Systems – a Modelling Approach for Bruchsal, Germany', 'CONFERENCE_NAME': '1st Geoscience & Engineering in Energy Transition Conference', 'CONFERENCE_LOCATION': 'Strasbourg, France'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.634477', 'updated_at': '2021-06-07T23:13:45.634489'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'bd0c89ee-f3f7-4def-8220-6ca584d01872'}}}"
Extracted_Info,f02296d4-3f28-4b91-8f1c-eadac3f6e3e0,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Above zone, Monitoring, pressure transient analysis, leakage', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Above Zone Aquifer Pressure Survey as Part of CCS Intelligent Monitoring System', 'CONFERENCE_NAME': '1st Geoscience & Engineering in Energy Transition Conference', 'CONFERENCE_LOCATION': 'Strasbourg, France'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.563753', 'updated_at': '2021-06-07T23:13:45.563765'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'cb59d050-2013-44d2-86e1-2709821eb089'}}}"
Extracted_Info,2dccd6d3-85c1-4813-8d59-88f123886ddc,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The importance and value of considering Environmental, Social and Governance (ESG) factors at the start of the exploration process can be demonstrated by numerous projects across Europe, the ongoing antimining sentiment as well as arbitration cases. INFACT s research in deciding what methods to use where and when during the different phases of mineral exploration has involved determination and consideration of a range of technological and ESG factors.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Making ESG Considerations Relevant in Mineral Exploration Projects – Lessons Learned from INFACT Project', 'CONFERENCE_NAME': '1st Geoscience & Engineering in Energy Transition Conference', 'CONFERENCE_LOCATION': 'Strasbourg, France'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.495896', 'updated_at': '2021-06-07T23:13:45.495907'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'eb16a68a-9738-44ce-b43a-99bd494e3e4a'}}}"
Extracted_Info,290de8ad-70f1-4682-b8a2-20beeaa1df5e,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Shallow geothermal energy is an increasingly important source for heating and cooling of buildings in Scandinavia. Norway s geology bears some challenges relating to shallow geothermal energy. The dominating geology is crystalline bedrock, which does not allow for the development of e.g. ATES. LEAT is a concept that is developed by Ruden Energy and based on the utilization of the fracture network in fractured crystalline rocks and the naturally occurring groundwater, in an open-loop well system. Instead of trying to avoid fracture systems and groundwater flow, LEAT enables the utilization of these features. The benefit of LEAT is that this concept requires a significantly lower number of wells to deliver the same amount of heating and cooling to a building or infrastructure when compared to more traditional closed well systems. There is a potential of creating an energy system with the same energy output with just 10 % of the number of wells in a traditional closed well system.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Utilizing the Geology to Your Advantage; Innovative Shallow Geothermal Energy in Crystalline Rocks', 'CONFERENCE_NAME': '1st Geoscience & Engineering in Energy Transition Conference', 'CONFERENCE_LOCATION': 'Strasbourg, France'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:45.421359', 'updated_at': '2021-06-07T23:13:45.421372'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '41eacd91-ce42-49d0-bc35-f4c826a7b3c6'}}}"
